run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
21,"([13, 15, 30, 41], np.float64(14.342324186737923))","([13, 15, 30, 41], np.float64(0.0869656894685932))","([13, 15, 30, 41], np.float64(0.4120624113764408))"
22,"([4, 6, 11, 18, 46], np.float64(22.096048337344325))","([4, 6, 11, 46], np.float64(17.657893386970546))","([4, 46], np.float64(50.53772040630031))"
23,"([0, 6, 31, 42], np.float64(22.187717552726884))","([0, 6, 31, 42], np.float64(22.071894794871223))","([0, 6, 31, 42], np.float64(39.95032136668983))"
24,"([1, 8, 14, 37], np.float64(22.586475936807545))","([1, 8, 14, 37], np.float64(23.35142014215375))","([1, 8, 14, 37], np.float64(32.237878105979256))"
25,"([2, 13, 20, 26], np.float64(24.502909924672764))","([2, 13, 20, 26], np.float64(0.0386490942741119))","([2, 13, 20, 26], np.float64(46.943415306705226))"
26,"([25, 38, 41, 47, 48], np.float64(22.119533639045475))","([25, 38, 47, 48], np.float64(0.04582615987014915))","([25, 38, 47, 48], np.float64(39.56499476545434))"
27,"([6, 9, 19, 44], np.float64(23.074816221257787))","([6, 9, 19, 44], np.float64(0.026436143238149995))","([6, 9, 19, 44], np.float64(31.481127513318736))"
28,"([19, 35, 38, 44], np.float64(15.411427900913594))","([19, 35, 38, 44], np.float64(0.07973950864164996))","([19, 35, 38, 44], np.float64(0.10535276691972666))"
29,"([8, 14, 38, 41], np.float64(24.291222137195195))","([8, 14, 38, 41], np.float64(0.03708870649144536))","([8, 14, 38, 41], np.float64(38.822377824179114))"
30,"([20, 21, 34, 35], np.float64(22.35363184388801))","([20, 21, 34, 35], np.float64(22.1248928071529))","([20, 21, 34, 35], np.float64(0.10864795668344834))"
31,"([13, 26, 28, 37], np.float64(25.159317157693152))","([13, 26, 28, 37], np.float64(0.07915275877632698))","([13, 26, 28, 37], np.float64(46.91505605136214))"
32,"([8, 9, 26, 37], np.float64(24.077739663995423))","([8, 9, 26, 37], np.float64(0.04735115998827028))","([8, 9, 26, 37], np.float64(45.044843175647735))"
33,"([5, 23, 44, 45], np.float64(23.386469019987647))","([5, 23, 44, 45], np.float64(0.037965605947522636))","([5, 23, 44, 45], np.float64(44.0676934556756))"
34,"([2, 11, 21, 24], np.float64(20.728749738031595))","([2, 11, 21, 24], np.float64(0.11565316741708705))","([21, 24], np.float64(45.035783764442485))"
35,"([7, 30, 47, 49], np.float64(26.041934188230474))","([7, 30, 47, 49], np.float64(0.12608043168526395))","([7, 30, 47, 49], np.float64(37.2881115287833))"
36,"([11, 17, 35, 41], np.float64(0.09450754932747983))","([11, 17, 35, 41], np.float64(0.10173147806626157))","([11, 17, 35, 41], np.float64(42.658360738363015))"
37,"([4, 15, 24, 44], np.float64(15.244665335905795))","([4, 15, 24, 44], np.float64(0.4174970978668266))","([4, 15, 24, 44], np.float64(35.38913992760611))"
38,"([20, 25, 26, 28], np.float64(23.03892179213411))","([20, 25, 26, 28], np.float64(0.03353560004732069))","([20, 25, 26, 28], np.float64(0.14424928333844647))"
39,"([5, 21, 25, 43], np.float64(14.535793918757033))","([5, 21, 25, 43], np.float64(0.05659217194631104))","([5, 21, 25, 43], np.float64(25.41371856632526))"
40,"([29, 33, 35, 44], np.float64(22.63114353968891))","([29, 33, 35, 44], np.float64(0.03918998095997269))","([29, 33, 35, 44], np.float64(44.87881723649423))"
41,"([3, 6, 11, 14], np.float64(13.843208596559565))","([3, 6, 11, 14], np.float64(27.757856633390897))","([], np.float64(58.55076389533401))"
42,"([6, 15, 43, 49], np.float64(22.001033005649756))","([6, 15, 43, 49], np.float64(23.950173851330334))","([6, 15, 43, 49], np.float64(0.31823136208813535))"
43,"([24, 30, 35, 45], np.float64(23.74756605725985))","([24, 30, 35, 45], np.float64(15.841008135992878))","([24, 30, 35, 45], np.float64(36.62011887507292))"
44,"([16, 22, 38, 46], np.float64(16.113893867078502))","([16, 22, 38, 46], np.float64(0.10121203604970536))","([16, 38], np.float64(56.55192068456977))"
45,"([8, 19, 26, 45], np.float64(25.195564009731033))","([8, 19, 26, 45], np.float64(0.27938357263143104))","([8, 19, 26, 45], np.float64(0.17221399947686414))"
46,"([0, 10, 15, 16, 37], np.float64(23.062716619466357))","([10, 15], np.float64(52.657157868078116))","([0, 10, 15, 16], np.float64(30.773036013176707))"
47,"([1, 10, 13, 48], np.float64(24.231149357014534))","([1, 10, 13, 48], np.float64(0.06863098812288485))","([], np.float64(59.050664578452114))"
48,"([0, 20, 24, 39, 42], np.float64(30.7767214353002))","([0, 20, 24, 42], np.float64(14.183424882335338))","([0, 20, 24, 42], np.float64(51.588151524724935))"
49,"([0, 21, 26, 30], np.float64(40.6790362083308))","([0, 21, 26, 30], np.float64(24.038340116510778))","([0, 21, 26, 30], np.float64(25.82166970154193))"
