run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
35,"([7, 30, 47, 49], np.float64(0.40277029647036866))","([7, 30, 47, 49], np.float64(22.80076852354443))","([7, 30, 47, 49], np.float64(50.2670243802348))"
36,"([11, 17, 35, 41], np.float64(36.50771734905177))","([11, 17, 35, 41], np.float64(0.078664076446598))","([11, 17, 35, 41], np.float64(30.4324729364297))"
37,"([4, 15, 24, 44], np.float64(23.30018879685462))","([4, 44], np.float64(50.06708616932455))","([4, 15, 24, 44], np.float64(36.33696190584544))"
38,"([20, 25, 26, 28], np.float64(23.06891485478807))","([20, 25, 26, 28], np.float64(20.758091164795225))","([20, 25, 26, 28], np.float64(41.51617092216481))"
39,"([5, 21, 25, 43], np.float64(21.412423816831296))","([5, 21, 25, 43], np.float64(19.077977895728857))","([5, 43], np.float64(57.67846066677546))"
40,"([29, 33, 35, 44], np.float64(16.857339313418294))","([29, 33, 35, 44], np.float64(25.644131321949466))","([29, 33, 35, 44], np.float64(0.179227530276031))"
41,"([3, 6, 11, 14], np.float64(23.23030552666519))","([3, 6, 11, 14], np.float64(19.613025073570054))","([3, 6, 11, 14], np.float64(48.86790755905246))"
42,"([6, 15, 43, 49], np.float64(22.592025437524747))","([6, 15, 43, 49], np.float64(0.06312316254023119))","([6, 15, 43, 49], np.float64(38.91302020170171))"
43,"([24, 30, 35, 45], np.float64(16.511935065580857))","([24, 30, 35, 45], np.float64(0.09803473872302457))","([24, 30], np.float64(47.3917942911698))"
44,"([16, 22, 38, 46], np.float64(22.690681703159992))","([16, 22, 38, 46], np.float64(0.1429178719303387))","([16, 22, 38, 46], np.float64(46.63780812363759))"
45,"([8, 19, 26, 45], np.float64(16.63046726836927))","([8, 19, 26, 45], np.float64(19.419759875200086))","([8, 19, 26, 45], np.float64(0.16033437832052652))"
46,"([0, 10, 15, 16], np.float64(23.29143748502615))","([0, 10, 15, 16], np.float64(26.511615291887555))","([0, 10, 15, 16], np.float64(41.32723306682562))"
47,"([1, 10, 13, 48], np.float64(23.445495089963607))","([1, 10, 13, 48], np.float64(25.33632473886769))","([1, 10, 13, 48], np.float64(41.79030794928151))"
48,"([0, 20, 24, 42], np.float64(21.790917285571208))","([0, 20, 24, 42], np.float64(24.022006972195207))","([0, 20, 24, 42], np.float64(38.44985458594975))"
49,"([0, 21, 26, 30], np.float64(16.60927633466032))","([0, 21, 26, 30], np.float64(37.32523781339031))","([0, 26], np.float64(52.23093419027243))"
