run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
13,"([8, 10, 31, 41], np.float64(21.77769982039522))","([8, 10, 31, 41], np.float64(0.09276593176800944))","([10, 31], np.float64(54.17205458531403))"
14,"([16, 21, 40, 42], np.float64(0.2608854921547181))","([21, 40], np.float64(49.80740113041333))","([16, 21, 40, 42], np.float64(0.15555528972795676))"
15,"([11, 19, 21, 41], np.float64(21.450053793928387))","([11, 19, 21, 41], np.float64(0.057171856284823803))","([11, 19, 21, 41], np.float64(29.497234233073467))"
16,"([4, 9, 19, 40], np.float64(23.579364951254853))","([4, 9, 19, 40], np.float64(0.08051630307621237))","([4, 9, 19, 40], np.float64(27.16790547090889))"
17,"([8, 18, 26, 27], np.float64(27.190304982757116))","([8, 18, 26, 27], np.float64(14.025449111113824))","([8, 18, 26, 27], np.float64(29.437184492666603))"
18,"([6, 31, 39, 48], np.float64(18.22616266621529))","([6, 31, 39, 48], np.float64(15.824674555398145))","([6, 31, 39, 48], np.float64(28.6300867619533))"
19,"([0, 2, 19, 32], np.float64(22.81085966366554))","([0, 2, 19, 32], np.float64(0.15251630912232025))","([0, 2, 19, 32], np.float64(12.411600471968631))"
20,"([4, 7, 15, 28, 33], np.float64(23.629943966167065))","([4, 7, 15, 28], np.float64(16.684718149232946))","([4, 7, 15, 28], np.float64(16.525933056921914))"
21,"([13, 15, 30, 41], np.float64(26.777164208233533))","([13, 15, 30, 41], np.float64(0.07650646716074896))","([13, 15, 30, 41], np.float64(39.29209871525507))"
22,"([4, 6, 11, 46], np.float64(42.181090673512834))","([4, 6, 11, 46], np.float64(22.267910788250212))","([4, 6, 11, 46], np.float64(22.423020936614243))"
23,"([0, 6, 31, 42], np.float64(15.308756782539806))","([0, 6, 31, 42], np.float64(37.4235742193067))","([6, 42], np.float64(49.109749307387666))"
24,"([1, 8, 14, 37], np.float64(22.547592592363245))","([1, 8, 14, 37], np.float64(0.05162851708915371))","([1, 8, 14, 37], np.float64(0.1499633495936046))"
25,"([2, 13, 20, 26], np.float64(33.65437925921782))","([2, 13, 20, 26], np.float64(32.42016643962022))","([], np.float64(62.35216842710691))"
26,"([25, 38, 47, 48], np.float64(13.924832815324073))","([25, 38, 47, 48], np.float64(14.794760004411716))","([25, 38, 47, 48], np.float64(22.832152784911713))"
27,"([6, 9, 19, 44], np.float64(23.602158567746713))","([6, 9, 19, 44], np.float64(0.026912231638349545))","([6, 9, 19, 44], np.float64(30.515460183339442))"
28,"([19, 35, 38, 44], np.float64(15.733295059993702))","([19, 35, 38, 44], np.float64(0.059327399712259955))","([19, 35, 38, 44], np.float64(38.68720247680913))"
29,"([8, 14, 38, 41], np.float64(23.46714175994445))","([8, 14, 38, 41], np.float64(13.970216403569813))","([8, 14, 38, 41], np.float64(0.36234033474429805))"
30,"([20, 21, 34, 35], np.float64(14.250911746871207))","([20, 21, 34, 35], np.float64(0.08472421548360135))","([20, 21, 34, 35], np.float64(29.401259680372817))"
31,"([13, 26, 28, 37], np.float64(25.116580264573305))","([13, 26, 28, 37], np.float64(0.31065015770907506))","([13, 26, 28, 37], np.float64(47.485212286635374))"
32,"([8, 9, 26, 37], np.float64(16.333657696785437))","([8, 9, 26, 37], np.float64(0.05844843417467291))","([8, 9, 26, 37], np.float64(0.14681993208248628))"
33,"([5, 23, 44, 45], np.float64(23.759267535490288))","([5, 23, 44, 45], np.float64(14.776345293345345))","([5, 23, 44, 45], np.float64(48.363452012683396))"
34,"([2, 11, 21, 24], np.float64(20.197011131780258))","([2, 11, 21, 24], np.float64(20.81110543659485))","([2, 11, 21, 24], np.float64(0.10366087383196498))"
35,"([7, 30, 47, 49], np.float64(23.723577069272483))","([7, 30, 47, 49], np.float64(0.10892357007205121))","([7, 30, 47, 49], np.float64(50.802678801330025))"
36,"([11, 17, 35, 41], np.float64(22.24347018853556))","([11, 17, 35, 41], np.float64(18.48014974855589))","([11, 17, 35, 41], np.float64(30.757160630530468))"
37,"([4, 15, 24, 44], np.float64(23.306283409710623))","([4, 15, 24, 44], np.float64(16.853199311172094))","([4, 15, 24, 44], np.float64(26.104533081053038))"
38,"([20, 25, 26, 28], np.float64(16.065939027791643))","([20, 25, 26, 28], np.float64(0.032087514360429864))","([20, 25, 26, 28], np.float64(0.08541175982654992))"
39,"([5, 43], np.float64(52.07798047789627))","([5, 21, 25, 43], np.float64(0.10449270909650009))","([], np.float64(60.84317217112665))"
40,"([29, 33, 35, 44], np.float64(22.506475147829793))","([29, 33, 35, 44], np.float64(0.04731759672358225))","([29, 33, 35, 44], np.float64(46.28726819904776))"
41,"([3, 6, 11, 14], np.float64(22.833701614308023))","([3, 6, 11, 14], np.float64(0.03717352647042261))","([3, 6, 11, 14], np.float64(0.13053031001741555))"
42,"([6, 15, 43, 49], np.float64(21.904481960856938))","([6, 15, 43, 49], np.float64(0.050004308254336))","([6, 15, 43, 49], np.float64(38.7572980611949))"
43,"([24, 30, 35, 45], np.float64(30.74852302751234))","([24, 30, 35, 45], np.float64(11.735816175894863))","([24, 30, 35, 45], np.float64(0.13484858970840174))"
44,"([16, 22, 38, 46], np.float64(23.03907593843782))","([16, 22, 38, 46], np.float64(0.06371387584502283))","([16, 22, 38, 46], np.float64(0.14281984619568117))"
45,"([8, 19, 26, 45], np.float64(42.89092123295332))","([8, 19, 26, 45], np.float64(14.299748360593119))","([8, 19, 26, 45], np.float64(0.16604676740028373))"
46,"([0, 10, 15, 16], np.float64(16.052181661007765))","([0, 10, 15, 16], np.float64(7.645099952357576))","([0, 10, 15, 16], np.float64(43.216903170381904))"
47,"([1, 10, 13, 48], np.float64(41.50427001129714))","([1, 10, 13, 48], np.float64(6.457924214536953))","([1, 10, 13, 48], np.float64(10.142383722644382))"
48,"([0, 20, 24, 42], np.float64(22.34128384871931))","([0, 20, 24, 42], np.float64(0.21279753585487451))","([0, 20, 24, 42], np.float64(1.244383436169814))"
49,"([0, 21, 26, 30], np.float64(22.875726666154957))","([0, 21, 26, 30], np.float64(23.26000310927622))","([0, 21, 26, 30], np.float64(26.552014765202113))"
