run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
23,"([0, 6, 31, 42], np.float64(21.58846255551074))","([0, 6, 31, 42], np.float64(37.52472131432531))","([0, 6, 31, 42], np.float64(0.22274979757631339))"
24,"([1, 8, 14, 37], np.float64(22.422397755946978))","([1, 8, 14, 37], np.float64(15.029355925374325))","([1, 8, 14, 37], np.float64(0.12149863088907732))"
25,"([2, 13, 20, 26], np.float64(23.79972873168929))","([2, 13, 20, 26], np.float64(43.12779761166915))","([2, 13, 20, 26], np.float64(0.11441263205119404))"
26,"([25, 38, 47, 48], np.float64(15.610284900048985))","([25, 38, 47, 48], np.float64(0.06380878146162139))","([25, 38, 47, 48], np.float64(46.36587632014499))"
27,"([6, 9, 19, 44], np.float64(15.539046375250079))","([6, 9, 19, 44], np.float64(0.023363062643516373))","([6, 9, 19, 44], np.float64(0.13358263353495659))"
28,"([19, 35, 38, 44], np.float64(30.23341237657138))","([19, 35, 38, 44], np.float64(13.770250035788782))","([19, 35, 38, 44], np.float64(0.18855737294026106))"
29,"([8, 14, 38, 41], np.float64(16.32224759094604))","([8, 14, 38, 41], np.float64(6.0315764857030665))","([8, 14, 38, 41], np.float64(35.19656434528556))"
30,"([20, 21, 34, 35], np.float64(21.655947241223874))","([20, 21, 34, 35], np.float64(0.03980773522355218))","([20, 21, 34, 35], np.float64(38.930604876327415))"
31,"([13, 26, 28, 37], np.float64(25.13212390314693))","([13, 26, 28, 37], np.float64(0.12700394744951657))","([13, 26, 28, 37], np.float64(0.11499605954193505))"
32,"([8, 9, 26, 37], np.float64(15.96512694913083))","([8, 9, 26, 37], np.float64(4.87279082655349))","([8, 9, 26, 37], np.float64(31.60570110967418))"
33,"([5, 23, 44, 45], np.float64(16.423601470872157))","([5, 23, 44, 45], np.float64(0.09045374078205452))","([5, 23, 44, 45], np.float64(23.832916064483182))"
34,"([2, 11, 21, 24], np.float64(0.052882028343338994))","([2, 11, 21, 24], np.float64(0.056462239539209695))","([2, 11, 21, 24], np.float64(20.852559995243517))"
35,"([7, 30, 47, 49], np.float64(16.953514349963562))","([7, 30, 47, 49], np.float64(41.31020127474927))","([7, 30, 47, 49], np.float64(0.3402504460511508))"
36,"([11, 17, 35, 41], np.float64(38.774239234953164))","([11, 17, 35, 41], np.float64(35.16050965156282))","([11, 17, 35, 41], np.float64(1.0435611357499084))"
37,"([4, 15, 24, 44], np.float64(15.876580164689972))","([4, 15, 24, 44], np.float64(0.09016816091043259))","([4, 15, 24, 44], np.float64(21.28354194085109))"
38,"([20, 25, 26, 28], np.float64(22.476368893880956))","([20, 25, 26, 28], np.float64(0.069813846868215))","([20, 25, 26, 28], np.float64(45.577436777720415))"
39,"([5, 21, 25, 43], np.float64(21.7305620741844))","([5, 21, 25, 43], np.float64(0.044639756752014696))","([5, 21, 25, 43], np.float64(30.472871815129906))"
40,"([29, 33, 35, 44], np.float64(22.538514965599425))","([29, 33, 35, 44], np.float64(0.06392597100013503))","([29, 33, 35, 44], np.float64(0.18880093296524858))"
41,"([3, 6, 11, 14], np.float64(15.87320278677786))","([3, 6, 11, 14], np.float64(0.03208712722910185))","([3, 6, 11, 14], np.float64(0.1093829826914635))"
42,"([6, 15, 43, 49], np.float64(22.254688592080754))","([6, 15, 43, 49], np.float64(0.29781452506939504))","([], np.float64(55.06744566017121))"
43,"([24, 30, 35, 45], np.float64(23.71503906899896))","([24, 30, 35, 45], np.float64(38.92806808195725))","([24, 30, 35, 45], np.float64(0.10124576402321327))"
44,"([16, 22, 38, 46], np.float64(15.994648383019625))","([16, 22, 38, 46], np.float64(0.10453943176743273))","([16, 22, 38, 46], np.float64(0.20084625779318435))"
45,"([8, 19, 26, 45], np.float64(23.394670401069))","([8, 19, 26, 45], np.float64(2.197902828579224))","([8, 19, 26, 45], np.float64(27.93165671804917))"
46,"([0, 10, 15, 16], np.float64(15.627268515389991))","([0, 10, 15, 16], np.float64(0.26241937110679225))","([0, 16], np.float64(51.04734986444234))"
47,"([1, 10, 13, 14, 48], np.float64(22.900649548074536))","([1, 10, 13, 48], np.float64(0.043406340147304406))","([1, 10, 13, 48], np.float64(39.80696581003127))"
48,"([0, 20, 24, 39, 42], np.float64(15.0526221001919))","([0, 20, 24, 42], np.float64(17.824919349686287))","([0, 20, 24, 42], np.float64(47.909936277484064))"
49,"([0, 21, 26, 30], np.float64(23.513195320027343))","([0, 21, 26, 30], np.float64(0.08888424156878673))","([0, 21, 26, 30], np.float64(21.989878687199866))"
