run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
19,"([0, 2, 19, 32], np.float64(15.978093877495372))","([0, 2, 19, 32], np.float64(7.417424512629287))","([0, 2, 19, 32], np.float64(17.67553479780972))"
20,"([4, 7, 15, 28], np.float64(24.1105375377955))","([4, 7, 15, 28], np.float64(19.537041918034763))","([4, 7, 15, 28], np.float64(0.16477719736339083))"
21,"([13, 15, 30, 41], np.float64(20.20222716942499))","([15, 30], np.float64(45.31116586917509))","([13, 15, 30, 41], np.float64(21.232832072293686))"
22,"([4, 6, 11, 46], np.float64(22.8150756776181))","([4, 6, 11, 46], np.float64(0.08782473505544429))","([4, 6, 11, 46], np.float64(0.1326978093454772))"
23,"([0, 6, 31, 42], np.float64(14.236305984744748))","([0, 6, 31, 42], np.float64(0.049961459237656325))","([0, 6, 31, 42], np.float64(0.24808695607769132))"
24,"([1, 8, 14, 37], np.float64(22.445477592339273))","([1, 8, 14, 37], np.float64(0.10442866430156332))","([1, 8, 14, 37], np.float64(0.6307358235695926))"
25,"([2, 13, 20, 26], np.float64(24.34679123415786))","([2, 13, 20, 26], np.float64(24.63786969306216))","([2, 13, 20, 26], np.float64(51.99565447707031))"
26,"([25, 38, 47, 48], np.float64(23.619775383646907))","([25, 48], np.float64(52.404032553435144))","([25, 38, 47, 48], np.float64(29.956976810945797))"
27,"([6, 9, 19, 44], np.float64(23.003719932536328))","([6, 9, 19, 44], np.float64(0.15661533186666723))","([6, 9, 19, 44], np.float64(0.19982797555218929))"
28,"([19, 35, 38, 44], np.float64(23.321518028529752))","([19, 35, 38, 44], np.float64(0.10681416201925592))","([19, 35, 38, 44], np.float64(32.50800226583954))"
29,"([8, 14, 38, 41], np.float64(15.681276705912293))","([8, 14, 38, 41], np.float64(0.0997018694884223))","([8, 14, 38, 41], np.float64(0.07020943510307527))"
30,"([20, 21, 34, 35], np.float64(21.63329963455127))","([20, 21, 34, 35], np.float64(0.811469178823528))","([20, 21, 34, 35], np.float64(40.09702751104972))"
31,"([13, 26, 28, 37], np.float64(25.677690488178495))","([13, 26, 28, 37], np.float64(44.64174854064069))","([13, 26, 28, 37], np.float64(0.7634742331554777))"
32,"([8, 9, 26, 37], np.float64(23.527951241185832))","([8, 9, 26, 37], np.float64(0.22170360384647936))","([8, 9, 26, 37], np.float64(44.708090053919165))"
33,"([5, 23, 44, 45], np.float64(23.719292546086397))","([5, 23, 44, 45], np.float64(0.0662766443241271))","([5, 23, 44, 45], np.float64(27.62992792157868))"
34,"([2, 11, 21, 24], np.float64(12.480379814373196))","([2, 11, 21, 24], np.float64(0.037246902897823946))","([2, 11, 21, 24], np.float64(22.20930624152712))"
35,"([7, 30, 47, 49], np.float64(17.078379610046685))","([7, 30, 47, 49], np.float64(0.07660932623543368))","([7, 30, 47, 49], np.float64(20.13705711035402))"
36,"([11, 17, 35, 41], np.float64(21.170396104022416))","([11, 17, 35, 41], np.float64(6.534255773293661))","([11, 17, 35, 41], np.float64(0.12837783087142488))"
37,"([4, 15, 24, 44], np.float64(23.120687039269544))","([4, 15, 24, 44], np.float64(23.694931858876643))","([4, 15, 24, 44], np.float64(31.207992455512475))"
38,"([20, 25, 26, 28], np.float64(22.486074267219234))","([20, 25, 26, 28], np.float64(0.08651929233171733))","([20, 25, 26, 28], np.float64(26.8358790716718))"
39,"([5, 21, 25, 33, 43], np.float64(21.454385319858083))","([5, 21, 25, 43], np.float64(18.673380557767167))","([5, 21, 25, 43], np.float64(21.339856291977025))"
40,"([29, 33, 35, 44], np.float64(22.478687950769228))","([29, 33, 35, 44], np.float64(0.03624097359097027))","([29, 33, 35, 44], np.float64(36.43628365930209))"
41,"([3, 6, 11, 14], np.float64(22.88094895558237))","([3, 6, 11, 14], np.float64(0.3017268250822176))","([3, 6, 11, 14], np.float64(27.433031299283513))"
42,"([6, 15, 43, 49], np.float64(21.91986662249182))","([6, 15, 43, 49], np.float64(0.08485620801164459))","([], np.float64(55.072693768826895))"
43,"([24, 30, 35, 45], np.float64(16.278939279980868))","([24, 30, 35, 45], np.float64(0.09061222334994548))","([24, 30, 35, 45], np.float64(45.40821135927273))"
44,"([16, 22, 38, 46], np.float64(22.03956824978134))","([16, 22, 38, 46], np.float64(39.900099857987016))","([16, 22, 38, 46], np.float64(38.57357329330561))"
45,"([8, 19, 26, 45], np.float64(0.040134544574694994))","([8, 19, 26, 45], np.float64(0.05064429361585384))","([8, 19, 26, 45], np.float64(0.12107502287929237))"
46,"([0, 10, 15, 16], np.float64(23.40896048878888))","([0, 10, 15, 16], np.float64(0.04969252527035239))","([0, 10, 15, 16], np.float64(23.98040878324517))"
47,"([1, 10, 13, 48], np.float64(14.865527611318255))","([1, 10, 13, 48], np.float64(14.887273915254552))","([1, 10, 13, 48], np.float64(0.2054743306994537))"
48,"([0, 20, 24, 42], np.float64(22.648264315529893))","([0, 20, 24, 42], np.float64(14.642054651355489))","([0, 20, 24, 42], np.float64(0.25486958722459274))"
49,"([0, 21, 26, 30], np.float64(22.95520077156992))","([0, 21, 26, 30], np.float64(6.675009740166183))","([0, 21, 26, 30], np.float64(31.239436481947635))"
