run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
15,"([11, 19, 21, 41], np.float64(21.666441582582124))","([11, 19, 21, 41], np.float64(0.06457340511570613))","([11, 21], np.float64(56.210445587552414))"
16,"([4, 9, 19, 40], np.float64(22.961162837415976))","([19, 40], np.float64(49.264914641163145))","([19, 40], np.float64(49.48768097406157))"
17,"([8, 18, 26, 27], np.float64(47.85398112403042))","([8, 18, 26, 27], np.float64(23.412405561895188))","([8, 18, 26, 27], np.float64(48.7677658919767))"
18,"([6, 31, 39, 48], np.float64(25.386789365225045))","([6, 31, 39, 48], np.float64(42.117546704572874))","([39, 48], np.float64(53.79221830020976))"
19,"([0, 2, 19, 32], np.float64(31.820555426887307))","([19, 32], np.float64(54.353364255315626))","([], np.float64(55.755559507512196))"
20,"([4, 7, 15, 28], np.float64(23.907131784557865))","([4, 7, 15, 28], np.float64(41.837080667190705))","([], np.float64(59.58899658099225))"
21,"([13, 15, 30, 41], np.float64(14.747980308503388))","([13, 15, 30, 41], np.float64(37.97851339646853))","([], np.float64(53.10797357408658))"
22,"([4, 6, 11, 46], np.float64(22.000500127392407))","([4, 6, 11, 46], np.float64(39.80167525164047))","([4], np.float64(53.70169940515258))"
23,"([0, 6, 31, 42], np.float64(21.85319387091676))","([0, 6, 31, 42], np.float64(0.08842334907766715))","([], np.float64(55.51483806482106))"
24,"([1, 8, 14, 37], np.float64(23.18038080077178))","([1, 8, 14, 37], np.float64(39.10324173885687))","([1, 8, 14, 37], np.float64(49.73562781961393))"
25,"([2, 13, 20, 26], np.float64(24.12298436754805))","([2, 13, 20, 26], np.float64(23.86826297654913))","([], np.float64(62.373948704133596))"
26,"([25, 38, 47, 48], np.float64(24.940734084268275))","([25, 38, 47, 48], np.float64(42.47366686873881))","([37], np.float64(60.70313979268368))"
27,"([6, 9, 19, 44], np.float64(23.176661042518134))","([6, 9, 19, 44], np.float64(23.86545286484287))","([9, 44], np.float64(49.15469461760233))"
28,"([19, 35, 38, 44], np.float64(23.76418217204312))","([19, 35, 38, 44], np.float64(18.44925003526172))","([19, 35, 38, 44], np.float64(39.233780817372605))"
29,"([8, 14, 38, 41], np.float64(24.153970819106835))","([8, 14, 38, 41], np.float64(0.07328554568827633))","([], np.float64(56.70678998142201))"
30,"([20, 21, 34, 35], np.float64(15.353876877136791))","([20, 21, 34, 35], np.float64(29.881537631262173))","([20, 21, 34, 35], np.float64(39.878902690596625))"
31,"([13, 26, 28, 37], np.float64(26.06117592373844))","([13, 26, 28, 37], np.float64(62.02028047142952))","([13, 26, 28, 37], np.float64(51.55228060535091))"
32,"([8, 9, 26, 37], np.float64(16.869814561829976))","([8, 9, 26, 37], np.float64(32.841077517447154))","([37], np.float64(62.13512416202681))"
33,"([5, 23, 44, 45], np.float64(24.001191714824802))","([5, 23, 44, 45], np.float64(21.281709405505012))","([5, 23, 44, 45], np.float64(43.55901614574826))"
34,"([2, 11, 21, 24], np.float64(37.51054870313444))","([2, 11], np.float64(44.638814536743766))","([2, 11], np.float64(45.75559673841526))"
35,"([7, 47, 49], np.float64(53.957467725316484))","([7, 47], np.float64(55.54732637372255))","([7, 30, 47, 49], np.float64(45.281253632920986))"
36,"([11, 17, 35, 41], np.float64(22.45302878505391))","([11, 17, 35, 41], np.float64(0.11273948143025782))","([11, 17, 35, 41], np.float64(40.802880650155984))"
37,"([4, 15, 24, 44], np.float64(23.497992251548858))","([4, 15, 24, 44], np.float64(0.09371939243391024))","([4, 15, 24, 44], np.float64(40.048061417922234))"
38,"([20, 25, 26, 28], np.float64(23.643477455768842))","([20, 25, 26, 28], np.float64(20.66169780924396))","([], np.float64(58.07641629203303))"
39,"([5, 21, 25, 43], np.float64(21.39715827336732))","([5, 21, 25, 43], np.float64(29.72510624676418))","([21], np.float64(59.22219788338628))"
40,"([29, 33, 35, 44], np.float64(22.726821039290154))","([29, 33, 35, 44], np.float64(20.619047787630024))","([], np.float64(53.990369131593134))"
41,"([3, 6, 11, 14], np.float64(22.58462961377587))","([3, 6, 11, 14], np.float64(39.03891084025127))","([], np.float64(58.74275071638268))"
42,"([6, 15, 43, 49], np.float64(22.158118024269523))","([6, 15, 43, 49], np.float64(28.15797265844857))","([15, 43], np.float64(51.71774004402986))"
43,"([24, 30, 35, 45], np.float64(25.253937217964683))","([24, 30, 35, 45], np.float64(0.13740336178415466))","([], np.float64(55.34873741289131))"
44,"([16, 22, 38, 46], np.float64(24.26999299906732))","([16, 22, 38, 46], np.float64(55.222008833409525))","([46], np.float64(59.519648125138005))"
45,"([8, 19, 26, 45], np.float64(23.676559398388935))","([8, 19, 26, 45], np.float64(43.349031333190986))","([19], np.float64(59.692719574673646))"
46,"([0, 10, 15, 16], np.float64(22.989507635973524))","([0, 10, 15, 16], np.float64(24.08061796809741))","([10, 15], np.float64(49.67733151848407))"
47,"([1, 10, 13, 48], np.float64(23.494323279026773))","([1, 10, 13, 48], np.float64(44.583048963939696))","([], np.float64(59.03169858798836))"
48,"([0, 20, 24, 42], np.float64(41.96007222241418))","([0, 20, 24, 42], np.float64(43.39926681665481))","([0, 20, 24, 42], np.float64(47.07352809078149))"
49,"([0, 21, 26, 30], np.float64(22.876374857267834))","([0, 21, 26, 30], np.float64(41.7676053258962))","([21, 30], np.float64(51.09619278956295))"
