run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
19,"([0, 2, 19, 32], np.float64(29.624186382792068))","([0, 2, 19, 32], np.float64(19.566270911390035))","([0, 2, 19, 32], np.float64(42.797153969186134))"
20,"([4, 7, 15, 28], np.float64(23.558646314680363))","([4, 7, 15, 28], np.float64(0.2512182810416987))","([4, 7, 15, 28], np.float64(39.52995141533622))"
21,"([13, 15, 30, 41], np.float64(20.64766814830671))","([13, 15, 30, 41], np.float64(0.10069828891316347))","([13, 15, 30, 41], np.float64(0.22267207522996713))"
22,"([4, 6, 11, 46], np.float64(14.873396650011125))","([4, 6, 11, 46], np.float64(0.08235708234164028))","([4, 6, 11, 46], np.float64(0.08143342682703195))"
23,"([0, 6, 31, 42], np.float64(28.9664642593547))","([0, 6, 31, 42], np.float64(37.84613879201516))","([0, 6, 31, 42], np.float64(38.837761569726105))"
24,"([1, 8, 14, 37], np.float64(30.147033464389263))","([], np.float64(57.96254653641047))","([1, 8, 14, 37], np.float64(31.116597910554344))"
25,"([2, 13, 20, 26], np.float64(16.3889868580442))","([2, 13, 20, 26], np.float64(0.035245429128540645))","([2, 13, 20, 26], np.float64(40.92676649555222))"
26,"([25, 38, 47, 48], np.float64(22.445789360709078))","([25, 38, 47, 48], np.float64(0.05552060673641614))","([25, 38, 47, 48], np.float64(0.15359633776678033))"
27,"([6, 9, 19, 44], np.float64(23.334854713315295))","([6, 9, 19, 44], np.float64(0.04921423608998559))","([6, 9, 19, 44], np.float64(39.02631092281797))"
28,"([19, 35, 38, 44], np.float64(22.7843600196217))","([19, 35, 38, 44], np.float64(0.09640335322221416))","([19, 35, 38, 44], np.float64(0.40876210582862904))"
29,"([8, 14, 38, 41], np.float64(16.559441732282643))","([8, 14, 38, 41], np.float64(0.06744998611741804))","([8, 14, 38, 41], np.float64(0.2333740558278919))"
30,"([20, 21, 34, 35], np.float64(14.456473474386906))","([20, 21, 34, 35], np.float64(8.132069288285706))","([20, 21, 34, 35], np.float64(44.345303716373444))"
31,"([13, 16, 26, 28, 37], np.float64(33.736929589202695))","([13, 26, 28, 37], np.float64(0.0873008404971145))","([13, 26, 28, 37], np.float64(42.02926562538242))"
32,"([8, 9, 26, 37], np.float64(23.47908384469256))","([8, 9, 26, 37], np.float64(0.04176080751736296))","([8, 9, 26, 37], np.float64(40.770367581612255))"
33,"([5, 23, 44, 45], np.float64(16.968678861679233))","([5, 23, 44, 45], np.float64(0.04826994398047898))","([5, 23, 44, 45], np.float64(48.36872084787939))"
34,"([2, 11, 21, 24], np.float64(20.487321915050657))","([2, 11, 21, 24], np.float64(0.06282812470420396))","([2, 11, 21, 24], np.float64(31.369944734166044))"
35,"([7, 30, 47, 49], np.float64(18.537115565468273))","([7, 30, 47, 49], np.float64(0.04340342338119174))","([7, 30, 47, 49], np.float64(2.686779821478439))"
36,"([11, 17, 35, 41], np.float64(22.363876281636415))","([11, 17, 35, 41], np.float64(0.07088650877731617))","([11, 17, 35, 41], np.float64(24.36718187006684))"
37,"([4, 15, 24, 44], np.float64(22.85642870357872))","([4, 15, 24, 44], np.float64(0.13206511148853753))","([4, 15, 24, 44], np.float64(0.09783069174121349))"
38,"([20, 25, 26, 28], np.float64(15.315764149811939))","([20, 25, 26, 28], np.float64(6.914761929102802))","([20, 25, 26, 28], np.float64(0.16918898841459162))"
39,"([5, 21, 25, 43], np.float64(21.503092671404897))","([5, 21, 25, 43], np.float64(0.02753304189164451))","([5, 21, 25, 43], np.float64(41.88827291297896))"
40,"([29, 33, 35, 44], np.float64(40.00516809579231))","([29, 33, 35, 44], np.float64(24.54720708619013))","([29, 33, 35, 44], np.float64(36.19742676418121))"
41,"([3, 6, 11, 14], np.float64(15.929793627520821))","([3, 6, 11, 14], np.float64(0.058780815859707035))","([3, 14], np.float64(57.60524074254467))"
42,"([6, 15, 43, 49], np.float64(14.598828633826685))","([6, 15, 43, 49], np.float64(0.04873811216734786))","([6, 15, 43, 49], np.float64(49.723733296175446))"
43,"([24, 30, 35, 45], np.float64(24.00982909251425))","([24, 30, 35, 45], np.float64(8.511653912090642))","([24, 30, 35, 45], np.float64(34.87477703247397))"
44,"([16, 22, 38, 46], np.float64(16.364974486383257))","([16, 22, 38, 46], np.float64(34.135894317557906))","([16, 22, 38, 46], np.float64(26.681460474337612))"
45,"([8, 19, 26, 45], np.float64(16.9028874351949))","([8, 19, 26, 45], np.float64(0.10275852434499133))","([8, 19, 26, 45], np.float64(44.974192304126))"
46,"([0, 10, 15, 16], np.float64(22.943165035325155))","([0, 10, 15, 16], np.float64(0.055050290537304744))","([0, 10, 15, 16], np.float64(0.2436705704739004))"
47,"([1, 10, 13, 48], np.float64(15.311232189815023))","([1, 10, 13, 48], np.float64(0.04691417829013012))","([1, 10, 13, 48], np.float64(35.082276855886086))"
48,"([0, 20, 24, 42], np.float64(21.998477799529983))","([0, 20, 24, 42], np.float64(0.0797832441607812))","([0, 20, 24, 42], np.float64(37.692511170091755))"
49,"([0, 21, 26, 30], np.float64(22.971269445480534))","([0, 21, 26, 30], np.float64(18.705006592350564))","([0, 21, 26, 30], np.float64(0.16555290412043036))"
