run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
16,"([4, 9, 19, 40], np.float64(15.982241148134213))","([4, 9, 19, 40], np.float64(23.56331043044724))","([4, 9, 19, 40], np.float64(43.41659433846321))"
17,"([8, 18, 26, 27], np.float64(25.831338261409698))","([8, 18, 26, 27], np.float64(28.34006480502983))","([8, 18, 26, 27], np.float64(0.21258199033797204))"
18,"([6, 31, 39, 48], np.float64(23.849734004191124))","([6, 31, 39, 48], np.float64(0.06250542604377496))","([6, 31, 39, 48], np.float64(0.1721446461552621))"
19,"([0, 2, 19, 32], np.float64(22.34714763917447))","([0, 2, 19, 32], np.float64(37.90519023064714))","([0, 2, 19, 32], np.float64(0.24465179926402703))"
20,"([4, 7, 15, 28], np.float64(23.594398653496235))","([4, 7, 15, 28], np.float64(27.653332491744127))","([4, 7, 15, 28], np.float64(20.54651976087156))"
21,"([13, 15, 30, 41], np.float64(0.07522666203749492))","([13, 15, 30, 41], np.float64(0.05851278150116315))","([13, 15, 30, 41], np.float64(0.09077262898478855))"
22,"([4, 6, 11, 46], np.float64(39.73008836554664))","([4, 6, 11, 46], np.float64(37.60596830858741))","([4, 6, 11, 46], np.float64(42.70597219110708))"
23,"([0, 6, 31, 42], np.float64(21.202154956651608))","([0, 6, 31, 42], np.float64(0.043120621836343805))","([0, 6, 31, 42], np.float64(49.889882999774144))"
24,"([1, 8, 14, 37], np.float64(22.503285965424823))","([1, 8, 14, 37], np.float64(0.03376323137409551))","([1, 8, 14, 37], np.float64(0.5383350923237705))"
25,"([2, 13, 20, 26], np.float64(16.292035409103587))","([2, 13, 20, 26], np.float64(3.702829973476703))","([2, 13, 20, 26], np.float64(0.1244117654232966))"
26,"([25, 38, 47, 48], np.float64(22.298932434137996))","([25, 38, 47, 48], np.float64(0.11182138460199886))","([25, 38, 47, 48], np.float64(46.274781412164536))"
27,"([6, 9, 19, 44], np.float64(23.491380018019182))","([6, 9, 19, 44], np.float64(0.027461665240030866))","([6, 9, 19, 44], np.float64(37.668952269952854))"
28,"([19, 35, 38, 44], np.float64(15.39981032223213))","([19, 35, 38, 44], np.float64(5.846936763639393))","([19, 35], np.float64(49.311125461991764))"
29,"([8, 14, 38, 41], np.float64(23.9411775495349))","([8, 14, 38, 41], np.float64(0.22563909066273666))","([14, 41], np.float64(52.559467445368455))"
30,"([20, 21, 34, 35], np.float64(21.940478641222448))","([20, 21, 34, 35], np.float64(2.950192225974666))","([20, 21, 34, 35], np.float64(0.26661740962520597))"
31,"([13, 26, 28, 37], np.float64(25.41189086973412))","([13, 26, 28, 37], np.float64(0.09161725422354607))","([13, 26, 28, 37], np.float64(0.23407274063854794))"
32,"([8, 9, 26, 37], np.float64(23.55964228768013))","([8, 9, 26, 37], np.float64(0.06523646377017374))","([8, 9, 26, 37], np.float64(15.844212473920257))"
33,"([5, 23, 44, 45], np.float64(21.77878226126068))","([5, 23, 44, 45], np.float64(10.991101114889723))","([5, 23, 44, 45], np.float64(0.14500545148650912))"
34,"([2, 11, 21, 24], np.float64(36.77680143635742))","([21, 24], np.float64(46.61026345089508))","([2, 11, 21, 24], np.float64(0.088150727801339))"
35,"([7, 30, 47, 49], np.float64(25.35492439256772))","([7, 30, 47, 49], np.float64(0.0730100859706618))","([7, 30, 47, 49], np.float64(32.338896273478944))"
36,"([11, 17, 35, 41], np.float64(14.988628468992708))","([11, 17, 35, 41], np.float64(0.06983236790734575))","([11, 17, 35, 41], np.float64(25.646015335137708))"
37,"([4, 15, 24, 44], np.float64(15.381872969236246))","([4, 15, 24, 44], np.float64(0.08639440838696288))","([4, 15, 24, 44], np.float64(0.14646521765352508))"
38,"([20, 25, 26, 28], np.float64(15.519902989531758))","([20, 25, 26, 28], np.float64(39.76740322346169))","([20, 25, 26, 28], np.float64(0.13943675507657932))"
39,"([5, 21, 25, 43], np.float64(13.310863367457376))","([5, 21, 25, 43], np.float64(0.03918391661209631))","([5, 21, 25, 43], np.float64(0.20721001693081545))"
40,"([29, 33, 35, 44], np.float64(15.429803043087624))","([29, 33, 35, 44], np.float64(22.77550003781219))","([29, 33, 35, 44], np.float64(20.13930615600363))"
41,"([3, 6, 11, 14], np.float64(13.885588051985954))","([3, 6, 11, 14], np.float64(0.2995229506373362))","([3, 6, 11, 14], np.float64(54.87417145749486))"
42,"([6, 15, 43, 49], np.float64(22.0242467863732))","([6, 15, 43, 49], np.float64(41.425034502140434))","([6, 15, 43, 49], np.float64(40.563929188331976))"
43,"([24, 30, 35, 45], np.float64(23.675783895993977))","([24, 30, 35, 45], np.float64(15.435104282753594))","([24, 30, 35, 45], np.float64(9.90978678278505))"
44,"([16, 22, 30, 38, 46], np.float64(22.33043720594716))","([16, 22, 38, 46], np.float64(28.622652764969782))","([16, 22, 38, 46], np.float64(35.0011905566973))"
45,"([8, 19, 26, 45], np.float64(23.319270695263825))","([8, 19, 26, 45], np.float64(0.09307950446760707))","([8, 19, 26, 45], np.float64(8.928132375153986))"
46,"([0, 10, 15, 16], np.float64(15.716679294232625))","([0, 10, 15, 16], np.float64(0.060854122786636454))","([0, 10, 15, 16], np.float64(48.31265974609821))"
47,"([1, 10, 13, 48], np.float64(23.262872341947936))","([1, 10, 13, 48], np.float64(0.06597247461323882))","([1, 10, 13, 48], np.float64(28.094692317872443))"
48,"([0, 20, 24, 42], np.float64(20.39193494432394))","([0, 20, 24, 42], np.float64(17.36389821747004))","([0, 20, 24, 42], np.float64(24.819965527100273))"
49,"([0, 21, 26, 30], np.float64(15.91833371461106))","([0, 21, 26, 30], np.float64(0.08245988463690052))","([0, 21, 26, 30], np.float64(30.509023980251474))"
