run_id,"AnnLassoRegressorl0(20,)","AnnLassoRegressorl0(20, 10)","AnnLassoRegressorl0(20, 10, 5)"
15,"([11, 19, 21, 41], np.float64(21.655355600230042))","([11, 19, 21, 41], np.float64(0.07394529423635797))","([11, 19, 21, 41], np.float64(53.81082817345916))"
16,"([4, 9, 19, 40], np.float64(22.857548958808753))","([], np.float64(54.599340122828735))","([4, 9, 19, 40], np.float64(38.74960439387831))"
17,"([8, 18, 26, 27], np.float64(33.01990794216195))","([8, 18, 26, 27], np.float64(0.22179322615672015))","([], np.float64(67.48232166884509))"
18,"([6, 31, 39, 48], np.float64(44.00385221635407))","([6, 31, 39, 48], np.float64(26.161552368115178))","([39, 48], np.float64(53.82192745913083))"
19,"([0, 2, 19, 32], np.float64(22.900878384370298))","([0, 2, 19, 32], np.float64(0.06116980193078625))","([], np.float64(55.73208680503741))"
20,"([4, 7, 15, 28], np.float64(23.81027491208639))","([7, 15], np.float64(55.03331856690806))","([4, 7, 15, 28], np.float64(47.575094243572124))"
21,"([13, 15, 30, 41], np.float64(14.62218518729242))","([13, 15, 30, 41], np.float64(27.078363548258032))","([13, 15, 30, 41], np.float64(0.12004383247293884))"
22,"([4, 6, 11, 46], np.float64(22.11851606162394))","([4, 6, 11, 46], np.float64(21.82552043780095))","([4, 46], np.float64(46.16937913961879))"
23,"([0, 6, 31, 42], np.float64(22.53449823706763))","([0, 6, 31, 42], np.float64(0.07635286627995995))","([], np.float64(55.51568563801317))"
24,"([1, 8, 14, 37], np.float64(22.68488070342162))","([1, 14], np.float64(55.1190090601015))","([], np.float64(57.97230669013827))"
25,"([2, 13, 20, 26], np.float64(23.775737034977617))","([20, 26], np.float64(55.50602374350689))","([2, 13, 20, 26], np.float64(48.25232805349283))"
26,"([25, 38, 47, 48], np.float64(22.64027027311981))","([25, 38, 47, 48], np.float64(19.18648361243028))","([38, 47], np.float64(51.83511173569818))"
27,"([6, 9, 19, 44], np.float64(15.851237678404413))","([6, 9, 19, 44], np.float64(15.869003357688833))","([6, 9, 19, 44], np.float64(38.92387365812329))"
28,"([19, 35, 38, 44], np.float64(23.440021028890122))","([19, 35, 38, 44], np.float64(19.84026049155806))","([19, 35, 38, 44], np.float64(42.13630798827891))"
29,"([8, 14, 38, 41], np.float64(23.226566020915293))","([14, 41], np.float64(54.67173692484106))","([], np.float64(56.71131812154607))"
30,"([20, 21, 34, 35], np.float64(29.940235973734378))","([20, 21, 34, 35], np.float64(30.564144181275346))","([21, 35], np.float64(52.292602010460584))"
31,"([13, 26, 28, 37], np.float64(25.637154639624974))","([13, 26, 28, 37], np.float64(0.11394061586408268))","([13, 26, 28, 37], np.float64(43.545610764255045))"
32,"([8, 9, 26, 37], np.float64(23.917742379351665))","([8, 9, 26, 37], np.float64(25.12479913721535))","([8, 9, 26, 37], np.float64(52.367845078988964))"
33,"([5, 23, 44, 45], np.float64(0.05462500463604033))","([5, 23, 44, 45], np.float64(0.1357169823126613))","([5, 23, 44, 45], np.float64(44.04157519031948))"
34,"([2, 11, 21, 24], np.float64(20.54241797626515))","([2, 11, 21, 24], np.float64(25.5402314802946))","([2, 11], np.float64(43.581931464753524))"
35,"([7, 30, 47, 49], np.float64(25.919242260607856))","([7, 30, 47, 49], np.float64(25.365912792671715))","([7, 30, 47, 49], np.float64(0.19758690071333493))"
36,"([11, 17, 35, 41], np.float64(22.504258739096272))","([11, 17, 35, 41], np.float64(26.168419218791847))","([11, 17, 35, 41], np.float64(40.858166501900996))"
37,"([4, 15, 24, 44], np.float64(36.877651895938435))","([4, 15, 24, 44], np.float64(29.267774410394573))","([], np.float64(51.98220609101156))"
38,"([20, 25, 26, 28], np.float64(23.32122757363855))","([20, 25, 26, 28], np.float64(23.58757102455024))","([20, 25, 26, 28], np.float64(39.22977213412577))"
39,"([5, 21, 25, 43], np.float64(21.41965910651704))","([5, 21, 25, 43], np.float64(15.362483386560703))","([5, 21, 25, 43], np.float64(49.70434170950949))"
40,"([29, 33, 35, 44], np.float64(30.76068065129027))","([29, 33, 35, 44], np.float64(39.48228561896752))","([29, 44], np.float64(51.87634962349374))"
41,"([3, 6, 11, 14], np.float64(15.623907712389416))","([3, 6, 11, 14], np.float64(0.028221523161658695))","([3, 6, 11, 14], np.float64(36.6830312431015))"
42,"([6, 15, 43, 49], np.float64(14.61467448099976))","([6, 15, 43, 49], np.float64(39.57493481472859))","([], np.float64(55.122490688776104))"
43,"([24, 30, 35, 45], np.float64(23.810961305798806))","([24, 30, 35, 45], np.float64(0.10580784057898739))","([], np.float64(55.37770420121374))"
44,"([16, 22, 38, 46], np.float64(22.971296591545133))","([16, 22, 38, 46], np.float64(0.2853979713921375))","([16, 38], np.float64(57.51035550311151))"
45,"([8, 19, 26, 45], np.float64(23.575398197008138))","([8, 19], np.float64(54.64437049298386))","([19], np.float64(59.4579324210183))"
46,"([0, 10, 15, 16], np.float64(23.04544681684281))","([10, 15], np.float64(50.73052837824804))","([], np.float64(59.74675660710603))"
47,"([1, 10, 13, 48], np.float64(23.989860386868862))","([1, 13], np.float64(53.341165582306246))","([1, 10, 13, 48], np.float64(44.31886396572756))"
48,"([0, 20, 24, 42], np.float64(21.934549527555777))","([0, 20, 24, 42], np.float64(32.68563778038357))","([0, 20, 24, 42], np.float64(48.88334975810915))"
49,"([0, 21, 26, 30], np.float64(21.832936867968943))","([0, 21, 26, 30], np.float64(24.417580758371844))","([], np.float64(55.36158025424764))"
